Epoch,Learn rate,Avg Train loss,Train Accuracy,Avg Eval loss,Eval accuracy
39,0.00032267118039135784,1.9721499560032962,0.41782264600424657,2.0716465403524675,0.3983522020698933
40,0.00031861226183054126,1.960990265104726,0.41990901997580105,2.084376139587231,0.3961529212721278
41,0.0003147027608654939,1.9638625717956162,0.4189437441295497,2.0755460088172657,0.397265877951397
42,0.0003109337295627224,1.956419851576712,0.4197322927616738,2.0588266246774225,0.3985151785813021
43,0.000307296952646517,1.9444229357455725,0.42289977590408245,2.0503957084055697,0.4025136004672961
44,0.0003037848721303425,1.9449867959329838,0.4232796022277364,2.060566003402967,0.4036639721206065
45,0.0003003905212127461,1.941688700178309,0.4245400122694067,2.0584083299958302,0.40262708637151823
46,0.0002971074661213015,1.935961594948402,0.42497331876764677,2.050552677572443,0.40016918604293567
47,0.0002939297547993447,1.9282209196606197,0.42759477361076337,2.0464172403464156,0.4039690842789211
48,0.0002908518715038828,1.920187583088627,0.4282882911251885,2.0494717480091564,0.40179480695992376
49,0.0002878686965264112,1.9090984383144893,0.43075929238246036,2.0316412810529214,0.40383388955941363
50,0.00028497547036722073,1.9114362618531606,0.4299500468119266,2.0456415200501343,0.4035184621141198
51,0.00028216776179272563,1.9086539901467718,0.4311550113366696,2.0400962400972174,0.4062399941214015
52,0.0002794414392880271,1.9068347185912102,0.4314871059881674,2.0320071022162276,0.4065312508786662
53,0.000276792645486293,1.894739754978188,0.4335037392415029,2.0402442149901656,0.4055920849355419
54,0.00027421777421492524,1.890011289015629,0.43481424432286603,2.0213412903667836,0.4095935911944743
55,0.00027171344984781084,1.8916395570532945,0.4347481682989553,2.034664525074905,0.40705513150504463
56,0.00026927650869475807,1.8925220136087302,0.43451289649812697,2.0325764230128085,0.4067266104596384
57,0.0002669039821947584,1.8785958287621733,0.4375221781943791,2.0473837222945823,0.40348452764950443
58,0.0002645930817100274,1.8856651049393873,0.43660449832987636,2.0380953202086887,0.4056357741355896
59,0.0002623411847436992,1.8689222895925606,0.43969166718748653,2.0142392228158674,0.41034347153781503
60,0.00026014582242628634,1.8752313708565091,0.4382687781060312,2.0128879774822277,0.4102938754504986
61,0.0002580046681351396,1.8680609452253567,0.4400546871079229,2.017893007632052,0.4111661720141936
62,0.00025591552712763457,1.8699510149549299,0.43949850080166936,2.0126739552851474,0.40911618578300046
63,0.00025387632708306906,1.8641664049977325,0.4399850191296758,2.0068531545360435,0.4128946993458137
64,0.00025188510946060977,1.8588557478791712,0.4420939793581774,2.0145921961645064,0.40932156262772806
65,0.0002499400215913636,1.8553862279269402,0.4424020557542353,2.0073303265518017,0.4096964547473393
66,0.00024803930943199107,1.8550166305534062,0.44255882922923984,2.030069978049632,0.40754707609669544
67,0.0002461813109154385,1.8554202005917713,0.4426397180606818,2.0007654977648444,0.41370031873831586
68,0.0002443644498414965,1.8528536838206333,0.44272411891923374,2.0009083761258073,0.4128800543506494
69,0.00024258723025614285,1.852620092102495,0.4431377982647156,2.0020531482910844,0.4134794470299496
70,0.00024084823127411688,1.8463596224537016,0.44400213376895803,2.0245915209309437,0.4069124614254812
71,0.0002391461023040022,1.8410148823831285,0.4460178683676492,2.005625412705239,0.41272293282358835
72,0.00023747955863935057,1.8427692517917023,0.4451006183753142,2.007535548692339,0.4137151124102346
73,0.0002358473773831415,1.8351964690333344,0.4468503007645914,2.003736277644554,0.41305679116356236
74,0.0002342483936761947,1.8340502816277582,0.44691692847224135,2.0112346892946222,0.41165539923678623
75,0.00023268149720310626,1.83608405233173,0.44618654672420444,1.9871445224526223,0.4186525776814879
76,0.00023114562895189025,1.831456313509951,0.4482956187888639,2.013552170121268,0.41104609510871803
77,0.0002296397782058407,1.83131294364493,0.44788602372464914,1.993163824081421,0.4159555589215139
78,0.00022816297974819687,1.82016898093749,0.4509954608651556,1.985108537620373,0.41751111122999296
79,0.00022671431126204737,1.8222490021196076,0.44957875430955707,1.999934366579806,0.41486724608399894
80,0.00022529289090955952,1.8199952216257425,0.45047381433528577,1.9888909023799253,0.41723553317316464
81,0.00022389787507609755,1.8207876062690591,0.4502620093539946,1.992183787099431,0.4154961989836746
82,0.0002225284562661192,1.8139452213061327,0.45131121628497595,2.0064845219087064,0.4118697154387999
83,0.00022118386113892784,1.8079783730596117,0.45359388656774824,1.989866004900986,0.4132026865910948
84,0.00021986334867342509,1.801092034813768,0.45469911021650955,2.00857558946931,0.4116408510154553
85,0.00021856620845196956,1.809288017467253,0.4529303449850816,1.9900836609722523,0.41704782542217983
86,0.00021729175905431353,1.801583771150474,0.4537670523114115,1.9959474185879311,0.41535423880212763
87,0.0002160393465533678,1.802013018770674,0.45367955002864035,1.9820241378934196,0.4170033821229185
88,0.0002148083431052534,1.80120603830056,0.45452371214878534,1.9875523990459656,0.41631107383899474
89,0.00021359814562673304,1.80134788273278,0.45412743017232343,2.0085732896676225,0.4122197792101442
90,0.00021240817455369415,1.7962557372333106,0.4556793997416625,1.998658695917451,0.4129819809720757
91,0.00021123787267487824,1.792534700302473,0.4559974267056479,1.984031172280901,0.4174777724769678
92,0.0002100867040355247,1.7879687555118806,0.45707587869895966,1.9806181862113181,0.4181991433829404
93,0.00020895415290603039,1.7846232186731825,0.4577008663616656,1.9858087006579623,0.41601593440838075
94,0.00020783972281111576,1.789998032199122,0.45677201403401746,1.9797505796625372,0.41675423738661777
95,0.00020674293561534802,1.7821118856418157,0.4581910288755215,1.972653780090675,0.4196097017004249
96,0.00020566333066119387,1.78586082696419,0.458394136101689,1.9875336791692155,0.415746237789647
97,0.00020460046395607355,1.7828350461198486,0.4588720439129709,1.9931512535288092,0.4157420661342278
98,0.00020355390740515767,1.785292363712049,0.4580909280791848,1.9823342159892736,0.4180339752288347
99,0.000202523248086895,1.7796280220491723,0.45886206180786643,1.997399189498987,0.4149410041530481
100,0.00020150808756848782,1.7838213314881195,0.4580371387287386,1.9990693531679304,0.4151318160335669
101,0.00020050804125873654,1.7743797879704815,0.46035857526527374,1.986165171258905,0.41592087939883887
102,0.00019952273779586674,1.7818787115279453,0.45836207939780427,1.9886585005213706,0.4168656374631303
103,0.0001985518184681253,1.7732631637252045,0.46015925968759025,1.9829871842030729,0.41886256551474665
104,0.0001975949366650929,1.765433083205114,0.46228973651130584,1.9715957775544584,0.41970091823781475
105,0.00019665175735780668,1.7761394479418495,0.45969849087592224,1.9887711358874032,0.41692898380622434
106,0.00019572195660592177,1.774394226669026,0.460135979612751,1.9684931615765175,0.4192756682299496
107,0.00019480522109026604,1.763816888020093,0.4624466047837184,1.9899467403969069,0.4154828950930177
108,0.00019390124766925518,1.7649288725208592,0.46257695258283316,1.9767933226703258,0.4212320095367646
109,0.00019300974295774313,1.762597752212239,0.46304839737945686,1.9694926886076338,0.42120229092876565
110,0.00019213042292697796,1.7620891141792345,0.46303905748032237,1.9751183129428478,0.4196321813578016
111,0.00019126301252442494,1.7651531270041039,0.46211927460037994,1.983541598480739,0.41894356219956047
112,0.00019040724531230177,1.760691739417411,0.46364330359407374,1.967215779122342,0.4210185164146209
113,0.0001895628631237458,1.7471497951079307,0.4657028378790976,1.9561550858315457,0.42321271474441785
114,0.00018872961573560717,1.7560873926305474,0.4639169629547056,1.9667963753925282,0.42139878098884326
115,0.00018790726055692506,1.7565949927248727,0.46440715880255196,1.9691394473729509,0.42097814933637556
116,0.00018709556233220662,1.7501662144294152,0.4650258022261756,1.9619482152917411,0.422285450643368
117,0.00018629429285868472,1.7578631584956592,0.4634473880214651,1.9660570929559429,0.42188205812754254
118,0.00018550323071678254,1.7440693782421754,0.4669678823367969,1.977508752533559,0.41886299413241695
119,0.00018472216101306194,1.7495403879645461,0.4666071288179211,1.97065269813109,0.42322951622223587
120,0.00018395087513497853,1.7458719850329996,0.46654953710006825,1.9653044121988703,0.4219555181733678
121,0.00018318917051680708,1.7541954071259052,0.46570012134474675,1.9956598067551516,0.4181561466683163
122,0.00018243685041614195,1.739144387958947,0.46841614657776764,1.9852602361293321,0.4170377113845911
123,0.00018169372370041134,1.7504403417670553,0.465935711801176,1.979324336802022,0.4203525875391585
124,0.0001809596046428803,1.7397860400146357,0.4682020167055348,1.9865400858139723,0.41984010044108616
125,0.00018023431272764758,1.734519783523623,0.4696095971828191,1.97954986872298,0.4212072595451655
126,0.00017951767246317203,1.7338645515223798,0.4687719552036135,1.9788315028287051,0.41714053977741283
127,0.0001788095132038899,1.7348569190427816,0.46893680008929883,1.9617888431870536,0.4229722726211119
128,0.00017810966897951295,1.7385902665013335,0.46836393123604897,1.9783426041013739,0.41904048504454366
129,0.00017741797833161824,1.7312317372855426,0.47026865385674144,1.9796675202551852,0.41955657420533427
130,0.0001767342841571653,1.7230500096838588,0.4722748725305228,1.967401500498311,0.42194932230402915
131,0.00017605843355859545,1.7273147849679737,0.4714222012587248,1.9645369883333699,0.421009069078424
132,0.00017539027770018925,1.7278740757964008,0.4704351136441538,1.9762763655587527,0.41969006851817786
133,0.00017472967167037515,1.7358184386191893,0.4685797766315714,1.9794141362222393,0.41773383168692
134,0.0001740764743497004,1.7304532151212315,0.47016747701688516,1.959893048479316,0.4229757608322615
135,0.0001734305482841909,1.7274644392195957,0.4712152946391869,1.9727481108033256,0.421537227175209
136,0.00017279175956384218,1.720255813578806,0.4724396559527907,1.9875452210394184,0.41812835449583075
137,0.00017215997770599718,1.7251326973373826,0.47165685681444197,1.9664862035365587,0.4214814874563324
138,0.00017153507554338104,1.7166240753106417,0.47318384001755665,1.965307471457492,0.4220717381895258
139,0.00017091692911657352,1.7221225363796813,0.47208299284913186,1.9642731085252225,0.4247997473464923
140,0.00017030541757071397,1.7252616763362765,0.4707940928405635,1.9639958236994368,0.4238901952009522
141,0.00016970042305624233,1.7184989078129156,0.47327030343226234,1.9772157789616103,0.42074802250004883
142,0.00016910183063349176,1.7202010397603755,0.4723966090074448,1.9858370068367948,0.4199546552106236
143,0.0001685095281809571,1.7195613027362466,0.473025899481129,1.9655359688769565,0.4217910257618079
144,0.0001679234063070732,1.7180316240029128,0.47309935526639657,1.9525574793976344,0.42438912358176845
145,0.00016734335826534523,1.7193418483476381,0.4729043657343502,1.9801046044638988,0.42081327150376996
146,0.00016676927987268215,1.70285326577026,0.476182343930068,1.977543848284175,0.4200384399194396
147,0.00016620106943079015,1.7055795452946685,0.4760273728449974,1.9822649687863467,0.4191314989931128
148,0.00016563862765049325,1.7126652681406223,0.4741957629420901,1.9771021845635404,0.41973773582597795
149,0.00016508185757885122,1.7067426217568886,0.47553565082084115,1.9813887577378348,0.41935745450887785
150,0.00016453066452895508,1.7030893048724614,0.4757213438251162,1.965470314025879,0.42420000440618966
